Client Number	Status	Age	Gender	Dependent	Education	Marital_Status	Income Level	Card Category	Monthly Transaction	Total_Relationship_Count	Months Inactive 12M	Contacts Count 12M	Credit Limit	Total Revolving Bal	Total Open To Buy	Total Trans Amt	Zipcode	Tenure Year
801728658	Existing Customer	53	M	2	Graduate	Single	$60K - $80K	Blue	47	6	3	0	13848	1389	12459	1773	60441	4
801783108	Existing Customer	46	M	3	College	Married	$120K +	Blue	40	6	3	3	1438.3	0	1438.3	4833	60440	6
801786483	Existing Customer	51	M	0	High School	Single	$80K - $120K	Blue	45	3	2	3	10648	2517	8131	4930	60447	3
801977733	Existing Customer	40	F	2	High School	Single	Less than $40K	Blue	34	4	2	2	2395	1437	958	4481	60446	4
801989733	Existing Customer	55	M	2	Uneducated	Single	$60K - $80K	Blue	48	6	3	2	7667	1193	6474	3915	60445	4
801994458	Existing Customer	58	M	1	Unknown	Single	$40K - $60K	Blue	52	3	2	3	3880	2517	1363	3163	60444	9
802002858	Attrited Customer	62	F	1	High School	Married	Unknown	Blue	56	2	1	2	8990	0	8990	747	61277	8
802013583	Existing Customer	56	M	3	College	Married	$120K +	Blue	50	3	2	0	9689	2250	7439	1158	61071	6
802031583	Existing Customer	53	M	2	Uneducated	Single	$80K - $120K	Blue	47	6	1	1	22855	0	22855	3711	61070	1
802087683	Existing Customer	32	M	0	Post-Graduate	Married	$60K - $80K	Blue	26	6	2	3	5478	1491	3987	2456	61073	8
802101858	Existing Customer	40	F	2	Unknown	Married	Less than $40K	Blue	34	3	3	3	4757	1978	2779	4220	61072	7
802243458	Attrited Customer	48	M	2	Doctorate	Single	$40K - $60K	Blue	42	6	3	2	2760	0	2760	1759	61075	4
802247658	Attrited Customer	59	M	2	Uneducated	Single	$40K - $60K	Blue	53	4	5	4	2699	2422	277	2599	61077	9
802276683	Existing Customer	56	M	3	Graduate	Married	$80K - $120K	Blue	50	3	3	3	8022	1372	6650	1794	61079	3
802449933	Existing Customer	29	M	1	Uneducated	Married	$40K - $60K	Blue	23	1	3	1	8147	1750	6397	14912	61078	4
802455633	Existing Customer	56	F	1	Unknown	Single	Less than $40K	Blue	50	4	4	1	1698	0	1698	4371	60173	6
802460433	Attrited Customer	57	F	3	High School	Married	Unknown	Blue	51	2	5	2	1438.3	0	1438.3	2607	60172	6
802464033	Existing Customer	65	F	0	Graduate	Married	Less than $40K	Blue	56	6	3	3	4460	1262	3198	1877	60171	1
802600233	Existing Customer	51	F	2	Graduate	Single	$40K - $60K	Blue	45	5	1	3	1438.3	869	569.3	4124	60170	9
802622733	Existing Customer	44	F	4	Uneducated	Single	$40K - $60K	Blue	34	1	3	3	3657	0	3657	14802	60177	4
802662858	Existing Customer	55	F	2	Graduate	Divorced	Less than $40K	Blue	49	5	1	4	3949	2024	1925	3495	60176	5
802666083	Existing Customer	48	F	2	Uneducated	Unknown	Less than $40K	Blue	42	3	2	2	2055	0	2055	3656	60175	0
802668333	Attrited Customer	49	M	2	Graduate	Single	$80K - $120K	Blue	43	2	3	3	2384	1919	465	3512	60174	0
802673508	Attrited Customer	57	M	2	Graduate	Single	$120K +	Blue	51	3	5	3	8760	0	8760	2460	60179	5
802675983	Existing Customer	42	F	3	Graduate	Married	Less than $40K	Blue	33	2	3	1	3794	1544	2250	7872	60178	2
802795608	Existing Customer	54	F	2	High School	Single	Less than $40K	Blue	48	1	3	2	1517	556	961	4981	61760	1
802817358	Existing Customer	38	F	3	High School	Married	Unknown	Blue	32	4	2	1	11594	2072	9522	2320	61764	0
802822833	Existing Customer	51	M	3	Uneducated	Unknown	$80K - $120K	Blue	45	5	2	2	21328	0	21328	3825	61769	6
802834158	Attrited Customer	42	M	4	Unknown	Married	$60K - $80K	Blue	36	3	2	2	6743	1737	5006	1934	60659	10
802856508	Existing Customer	42	M	2	Graduate	Single	$80K - $120K	Blue	36	6	3	1	26690	0	26690	4363	60652	4
802867683	Existing Customer	53	F	2	High School	Single	$40K - $60K	Blue	47	5	2	3	1536	728	808	4133	60653	10
802875333	Existing Customer	51	M	1	High School	Single	$60K - $80K	Blue	45	3	3	4	2458	0	2458	3377	60651	10
802878408	Existing Customer	53	F	1	Graduate	Married	$40K - $60K	Blue	47	6	2	2	2799	0	2799	4116	60656	10
802884933	Existing Customer	61	M	1	Graduate	Married	$60K - $80K	Blue	55	6	2	3	3264	1348	1916	1665	60657	5
802890333	Existing Customer	59	M	1	Uneducated	Married	$40K - $60K	Blue	53	5	1	3	2182	1558	624	1660	60654	2
802937058	Existing Customer	53	M	1	Graduate	Married	$80K - $120K	Blue	47	3	3	1	2540	1859	681	4480	60655	4
803026008	Existing Customer	48	M	3	Unknown	Married	$80K - $120K	Blue	42	3	6	2	6805	1448	5357	3463	61332	4
803028858	Attrited Customer	38	F	2	Graduate	Single	Less than $40K	Blue	32	2	3	3	3775	0	3775	2031	61333	4
803043933	Existing Customer	44	F	3	Uneducated	Divorced	Less than $40K	Silver	38	4	1	3	11127	1835	9292	1546	61330	3
803097333	Existing Customer	41	M	2	Graduate	Married	$80K - $120K	Blue	35	3	3	4	10873	1514	9359	5089	61331	0
803113383	Attrited Customer	55	F	1	Uneducated	Single	Less than $40K	Blue	49	3	4	3	3292	0	3292	2222	61336	0
803115258	Attrited Customer	62	M	0	College	Unknown	$40K - $60K	Blue	56	2	6	2	3477	0	3477	2113	61334	4
803124408	Attrited Customer	41	F	3	Unknown	Married	Unknown	Blue	35	2	3	5	11538	0	11538	1926	61335	5
803132733	Existing Customer	54	F	1	Graduate	Married	Less than $40K	Blue	48	4	3	2	6814	1570	5244	1339	60546	5
803148033	Existing Customer	54	M	1	College	Married	$80K - $120K	Blue	48	6	1	5	12169	1935	10234	1599	60473	2
803197833	Existing Customer	49	F	1	Post-Graduate	Divorced	$40K - $60K	Blue	44	6	5	2	2597	1871	726	3637	60478	5
803205258	Existing Customer	51	F	3	Graduate	Single	Unknown	Blue	45	4	3	4	2420	2379	41	4348	61109	8
803214108	Existing Customer	33	F	0	High School	Single	Unknown	Blue	27	6	1	1	2252	1826	426	5055	61108	10
803216433	Attrited Customer	43	F	5	Graduate	Married	Less than $40K	Silver	33	6	3	2	14806	2517	12289	4804	61105	9
803231058	Existing Customer	53	M	3	High School	Single	Less than $40K	Blue	47	5	1	1	3351	1474	1877	4294	61104	4
803319633	Existing Customer	51	F	2	High School	Married	Less than $40K	Blue	45	4	3	2	3183	1358	1825	3988	61107	4
803335008	Existing Customer	48	F	2	Graduate	Divorced	Unknown	Blue	43	2	3	3	7791	1472	6319	13945	61106	4
803339583	Existing Customer	49	F	2	Post-Graduate	Married	Less than $40K	Blue	44	4	4	2	1644	0	1644	4898	61103	6
803342358	Existing Customer	55	M	3	Graduate	Married	$60K - $80K	Blue	49	3	1	4	5668	2517	3151	3382	61102	4
803347908	Existing Customer	34	F	1	Graduate	Single	Less than $40K	Gold	28	4	3	2	15987	0	15987	2327	60525	4
803355408	Existing Customer	50	M	2	Unknown	Married	$60K - $80K	Blue	44	5	3	1	2205	1659	546	4813	60526	7
803366358	Existing Customer	38	M	1	Unknown	Single	$60K - $80K	Blue	29	5	2	1	14596	2192	12404	1300	60527	10
803380383	Existing Customer	46	F	5	Graduate	Divorced	Less than $40K	Blue	40	3	3	3	1592	925	667	4615	60520	8
803398983	Existing Customer	35	F	3	Unknown	Divorced	Less than $40K	Blue	29	4	2	3	1511	864	647	4823	60521	9
803406558	Existing Customer	30	F	1	Uneducated	Single	Unknown	Blue	24	3	5	4	7536	1272	6264	4189	60522	0
803408733	Existing Customer	32	M	2	High School	Divorced	$60K - $80K	Blue	26	6	1	4	2239	1338	901	2466	60523	3
803415183	Existing Customer	44	M	3	Unknown	Single	$80K - $120K	Silver	38	3	3	1	34516	657	33859	4614	60958	0
803418783	Existing Customer	40	M	4	Graduate	Married	$60K - $80K	Blue	35	5	4	1	9974	2185	7789	4680	60954	1
803421108	Existing Customer	49	M	4	Graduate	Single	$80K - $120K	Blue	43	1	2	2	20701	2517	18184	14374	60950	7
803587533	Existing Customer	33	M	1	Uneducated	Single	$60K - $80K	Blue	28	6	3	4	2618	1812	806	3319	61027	6
803595858	Attrited Customer	56	F	3	High School	Married	$40K - $60K	Blue	51	5	2	1	1438.3	0	1438.3	594	61024	7
803606958	Existing Customer	57	F	3	Graduate	Single	Less than $40K	Blue	52	5	5	0	3085	0	3085	3946	61020	0
803648508	Existing Customer	43	M	4	High School	Unknown	$80K - $120K	Blue	37	4	2	3	13882	758	13124	1646	61021	6
803652633	Existing Customer	47	F	2	Uneducated	Single	Less than $40K	Blue	41	4	2	2	2092	1575	517	5124	60047	7
803655333	Existing Customer	53	M	2	Post-Graduate	Single	$60K - $80K	Silver	47	1	3	3	29038	2295	26743	12025	60046	10
803657133	Existing Customer	60	M	1	Graduate	Single	$40K - $60K	Blue	54	6	3	3	1848	1408	440	4757	60045	6
803665983	Existing Customer	52	M	0	Unknown	Married	$60K - $80K	Blue	46	3	2	4	2742	2184	558	3829	60043	3
803776533	Existing Customer	46	M	2	Post-Graduate	Single	$60K - $80K	Blue	41	3	3	2	10077	0	10077	2118	60042	7
803796708	Attrited Customer	52	M	3	Uneducated	Unknown	$120K +	Blue	46	2	4	4	13354	0	13354	1097	60041	8
803800533	Attrited Customer	39	M	1	Unknown	Single	$40K - $60K	Blue	33	3	3	4	2088	975	1113	2866	60040	0
803805483	Existing Customer	46	F	3	College	Married	Unknown	Blue	40	3	3	3	10600	0	10600	4697	60201	3
803833608	Existing Customer	40	M	3	Uneducated	Single	$40K - $60K	Silver	33	4	1	3	21308	564	20744	1322	60203	7
803880108	Existing Customer	47	F	3	High School	Single	$40K - $60K	Blue	41	6	5	3	1721	1355	366	4474	60202	6
803938908	Existing Customer	49	F	4	Uneducated	Single	Less than $40K	Blue	44	4	2	2	2659	0	2659	4546	60204	6
803952408	Existing Customer	52	F	3	Uneducated	Married	Less than $40K	Blue	47	6	3	2	2516	1486	1030	3987	60208	3
803957508	Existing Customer	52	M	2	Unknown	Single	$80K - $120K	Blue	47	6	1	3	15904	1024	14880	1433	60410	3
803963808	Existing Customer	39	M	3	Graduate	Single	$80K - $120K	Blue	34	4	3	5	19074	0	19074	3762	60411	1
803968233	Existing Customer	39	F	2	Uneducated	Married	Less than $40K	Silver	34	3	3	3	14386	2517	11869	13377	60412	5
803973483	Existing Customer	49	F	3	Unknown	Single	Less than $40K	Blue	44	4	2	4	1546	0	1546	4496	60415	5
803977008	Existing Customer	39	M	2	Unknown	Married	$60K - $80K	Blue	34	6	2	4	5219	1826	3393	1715	60416	2
804045933	Existing Customer	36	M	0	Graduate	Married	$80K - $120K	Blue	30	5	3	2	5302	2414	2888	4284	60417	4
804158583	Existing Customer	60	M	1	High School	Married	Less than $40K	Silver	55	2	2	3	13399	1456	11943	16493	60419	3
804310758	Existing Customer	58	M	3	Graduate	Married	$120K +	Blue	52	5	2	5	17934	1578	16356	2005	61738	8
804337233	Existing Customer	45	F	4	High School	Single	Less than $40K	Blue	35	3	2	2	1502	0	1502	4890	61739	2
804344733	Existing Customer	46	F	3	Unknown	Single	Less than $40K	Blue	41	3	2	2	1937	916	1021	4303	60623	1
804359133	Existing Customer	55	M	0	High School	Married	$120K +	Blue	49	5	3	3	3805	2233	1572	1743	60622	9
804371733	Existing Customer	40	M	2	Uneducated	Married	$80K - $120K	Blue	29	5	2	3	9109	1347	7762	3991	60621	1
804403908	Existing Customer	50	M	3	Graduate	Single	$60K - $80K	Blue	45	4	2	3	21872	1118	20754	1806	60620	3
804413508	Existing Customer	41	M	1	High School	Single	$80K - $120K	Blue	36	6	2	3	12084	1638	10446	4506	60626	7
804415083	Attrited Customer	45	M	3	Unknown	Married	$60K - $80K	Blue	40	3	5	3	4097	655	3442	2611	60625	6
804424383	Existing Customer	63	M	1	Unknown	Married	$60K - $80K	Blue	56	3	3	2	10215	1010	9205	1904	60624	5
804426858	Existing Customer	35	F	1	Uneducated	Married	Less than $40K	Blue	30	3	2	1	2593	1660	933	1974	60629	6
804428958	Existing Customer	47	M	1	Graduate	Married	$40K - $60K	Blue	42	3	2	1	1626	0	1626	4847	60628	3
804431283	Existing Customer	57	F	1	Graduate	Married	Less than $40K	Blue	52	5	1	2	7882	1101	6781	14651	60484	1
804434058	Existing Customer	47	M	1	College	Married	$60K - $80K	Silver	42	6	4	2	27437	0	27437	4660	60481	3
804437658	Existing Customer	42	F	3	Doctorate	Married	Less than $40K	Blue	36	4	2	1	9778	2154	7624	3413	61349	3
804462633	Attrited Customer	43	F	3	High School	Divorced	Less than $40K	Blue	38	3	3	3	7084	0	7084	2287	61348	5
804481608	Existing Customer	37	F	1	Unknown	Single	Less than $40K	Blue	32	6	3	3	9661	0	9661	2825	61342	7
804577833	Existing Customer	44	F	2	Graduate	Married	Less than $40K	Blue	39	5	1	0	6861	2101	4760	3974	61341	5
804583833	Existing Customer	56	F	2	High School	Married	Unknown	Blue	51	4	1	3	1796	1243	553	4316	60120	9
804595158	Existing Customer	44	F	4	Graduate	Single	Less than $40K	Blue	36	6	4	2	7000	2517	4483	1112	60121	1
804598908	Existing Customer	35	M	3	Graduate	Single	$80K - $120K	Blue	25	3	2	3	6510	2055	4455	2238	60122	8
804601833	Existing Customer	44	M	2	High School	Unknown	$60K - $80K	Silver	39	1	2	3	34516	1601	32915	7491	60123	5
804606033	Existing Customer	46	M	4	High School	Unknown	$40K - $60K	Blue	41	6	1	2	8738	1172	7566	3121	60124	1
804610908	Existing Customer	49	F	2	Doctorate	Married	Less than $40K	Blue	44	4	3	0	3397	1962	1435	3295	60126	5
804649833	Existing Customer	42	M	3	Post-Graduate	Married	$40K - $60K	Blue	29	3	3	4	2533	1126	1407	3436	60128	8
804658833	Existing Customer	53	F	3	Unknown	Married	Less than $40K	Blue	48	5	1	2	1657	0	1657	4068	60129	9
804661083	Existing Customer	50	M	0	Graduate	Single	$80K - $120K	Blue	45	3	2	2	2135	1506	629	4821	60499	9
804663258	Existing Customer	54	M	2	High School	Married	$80K - $120K	Blue	49	3	1	4	14015	2065	11950	1903	60519	8
804668658	Attrited Customer	26	F	0	Uneducated	Single	Less than $40K	Blue	20	3	2	4	1438.3	0	1438.3	947	60518	5
804670758	Existing Customer	48	F	5	Unknown	Divorced	Unknown	Blue	43	4	3	2	20974	2249	18725	15903	60515	7
804673308	Attrited Customer	49	M	5	Uneducated	Married	$40K - $60K	Blue	44	2	3	4	3893	0	3893	1866	60514	9
804708633	Existing Customer	44	F	3	Uneducated	Single	Less than $40K	Blue	39	3	2	2	7323	0	7323	4666	60517	4
804820233	Existing Customer	38	M	2	Unknown	Divorced	$80K - $120K	Blue	33	6	3	2	11777	1781	9996	2763	60516	10
804829533	Attrited Customer	59	M	0	High School	Single	$60K - $80K	Blue	54	3	6	6	24621	471	24150	2864	60511	1
804833058	Attrited Customer	49	M	3	Unknown	Single	$80K - $120K	Blue	44	1	3	4	4384	0	4384	1832	60510	9
804840033	Existing Customer	45	M	2	College	Married	$60K - $80K	Blue	38	4	6	4	16611	0	16611	1960	60513	5
804847308	Existing Customer	64	F	0	Graduate	Single	$40K - $60K	Blue	56	6	2	1	1564	0	1564	4018	60512	2
804867183	Existing Customer	37	M	3	Unknown	Married	$60K - $80K	Blue	30	6	2	4	16043	0	16043	2599	60706	2
805229133	Existing Customer	46	M	3	Unknown	Unknown	$80K - $120K	Blue	41	1	2	2	11250	0	11250	4514	60707	0
805254708	Existing Customer	36	F	4	Unknown	Married	Unknown	Blue	31	5	2	0	15700	1276	14424	2229	60701	6
805259733	Existing Customer	55	F	2	Unknown	Married	Unknown	Blue	50	6	1	4	11341	0	11341	1731	44045	2
805261983	Existing Customer	35	F	4	Unknown	Married	Less than $40K	Blue	30	6	3	4	1626	979	647	2847	44070	2
805282908	Existing Customer	43	M	5	Graduate	Unknown	$40K - $60K	Blue	38	3	3	2	7599	1100	6499	4401	44072	10
805313808	Attrited Customer	52	F	3	High School	Married	$40K - $60K	Blue	47	2	2	3	8018	134	7884	2409	44138	0
805453908	Existing Customer	33	M	1	High School	Divorced	$40K - $60K	Blue	28	6	1	3	2507	1592	915	4355	44135	7
805458933	Existing Customer	39	F	2	Graduate	Single	$40K - $60K	Blue	34	6	4	2	13984	632	13352	4727	44134	8
805461783	Existing Customer	47	F	3	Graduate	Divorced	Less than $40K	Blue	42	3	4	0	1438.3	0	1438.3	4735	44137	0
805485933	Existing Customer	45	F	3	Graduate	Married	Less than $40K	Blue	40	2	1	3	4010	2517	1493	14354	44136	6
805516608	Existing Customer	50	M	1	Graduate	Married	$80K - $120K	Silver	45	2	1	3	34516	925	33591	7755	44130	9
805522758	Existing Customer	44	F	1	Doctorate	Divorced	Less than $40K	Blue	39	5	2	4	2311	1830	481	1701	44133	1
805524708	Attrited Customer	52	F	3	High School	Divorced	Less than $40K	Blue	47	3	3	1	6629	2517	4112	2599	44132	6
805534608	Existing Customer	54	F	2	College	Single	$40K - $60K	Blue	49	4	3	3	8769	1314	7455	3817	44041	1
805543158	Existing Customer	52	M	3	Graduate	Married	$120K +	Blue	47	5	3	3	11086	2207	8879	1523	44040	9
805546308	Existing Customer	65	F	0	High School	Single	Less than $40K	Blue	56	3	3	2	5951	2517	3434	4554	44047	9
806140383	Attrited Customer	59	M	2	High School	Single	$80K - $120K	Blue	54	3	2	2	2791	2396	395	2658	44046	9
806160108	Existing Customer	61	M	1	High School	Married	$40K - $60K	Blue	56	2	2	3	3193	2517	676	1336	44048	10
806165208	Existing Customer	47	M	1	Doctorate	Divorced	$60K - $80K	Blue	42	5	2	0	20979	1800	19179	1178	44121	2
806170158	Existing Customer	39	M	4	Graduate	Single	$60K - $80K	Gold	34	3	3	2	34516	542	33974	3899	44128	2
806179683	Existing Customer	63	F	1	College	Single	$40K - $60K	Blue	56	5	3	2	3071	2044	1027	4433	44082	7
806189658	Existing Customer	50	F	2	Uneducated	Single	Less than $40K	Blue	45	4	2	3	1780	893	887	4630	44286	5
806219808	Existing Customer	52	M	3	College	Unknown	$120K +	Blue	47	5	6	3	5119	1972	3147	5146	44096	9
806226933	Existing Customer	37	M	2	High School	Unknown	$120K +	Blue	32	6	1	1	34516	0	34516	3660	44097	8
806232408	Existing Customer	54	F	3	Graduate	Married	Unknown	Blue	49	5	1	2	11905	0	11905	4022	44094	9
806244183	Existing Customer	39	M	2	Graduate	Divorced	$60K - $80K	Blue	34	5	1	4	2267	0	2267	4544	44095	5
806250783	Existing Customer	57	F	2	High School	Married	Less than $40K	Blue	52	6	3	2	1441	0	1441	2742	44092	10
806256333	Attrited Customer	41	M	4	Graduate	Unknown	$60K - $80K	Blue	36	2	3	5	1438.3	312	1126.3	1786	44093	4
806264958	Existing Customer	52	F	2	High School	Single	Less than $40K	Blue	47	5	2	3	7030	994	6036	3211	44099	9
806392908	Existing Customer	52	F	4	High School	Single	Unknown	Blue	47	6	2	3	7469	2338	5131	1212	44017	5
806407308	Attrited Customer	54	F	3	College	Single	Unknown	Blue	49	6	2	3	13184	0	13184	2047	44012	2
806415183	Existing Customer	51	F	0	Doctorate	Married	Unknown	Blue	46	1	3	3	13623	1432	12191	4534	44010	1
806428908	Existing Customer	60	F	1	Graduate	Single	Unknown	Blue	55	3	3	3	13397	0	13397	5049	44011	10
806432433	Existing Customer	40	F	2	High School	Single	$40K - $60K	Blue	35	2	1	2	2544	1713	831	8006	44119	7
806619333	Existing Customer	36	F	3	High School	Single	Less than $40K	Blue	31	4	2	3	2909	2085	824	5154	44118	3
806624208	Existing Customer	47	M	4	High School	Married	$40K - $60K	Blue	42	6	0	0	4785	1362	3423	1045	44112	3
806634783	Existing Customer	38	F	2	College	Married	Less than $40K	Blue	33	1	3	2	3420	1405	2015	4267	44111	2
806637558	Existing Customer	58	M	1	High School	Married	$60K - $80K	Blue	53	5	2	5	1438.3	0	1438.3	1539	44110	2
806641683	Existing Customer	44	M	3	Uneducated	Married	$80K - $120K	Silver	39	5	2	2	34516	1461	33055	3416	44117	9
806649333	Existing Customer	47	F	4	High School	Unknown	Unknown	Blue	42	3	3	2	16998	1404	15594	13977	44116	0
806652483	Existing Customer	41	F	2	High School	Single	$40K - $60K	Blue	36	4	5	3	1561	1169	392	4391	44073	7
806656083	Existing Customer	48	F	2	Graduate	Married	$40K - $60K	Blue	43	3	2	4	9559	1514	8045	4064	44076	4
806694333	Existing Customer	44	F	4	Unknown	Married	Less than $40K	Blue	39	1	1	1	2771	1779	992	8268	44077	4
806752533	Existing Customer	27	F	1	Post-Graduate	Single	Less than $40K	Blue	22	4	1	3	2965	1635	1330	2553	44068	7
806824908	Existing Customer	45	M	2	Unknown	Married	$120K +	Blue	40	4	4	4	16476	1374	15102	4717	44067	8
806889633	Existing Customer	38	M	2	Uneducated	Married	$80K - $120K	Blue	33	3	1	4	20117	1226	18891	2906	44065	0
806894133	Existing Customer	34	F	3	Post-Graduate	Single	Unknown	Blue	29	3	1	4	1617	1347	270	2546	44064	8
806900508	Existing Customer	53	F	1	High School	Married	Less than $40K	Blue	48	5	3	3	2036	1716	320	4161	44062	8
806908608	Existing Customer	46	F	2	Unknown	Married	Less than $40K	Blue	41	5	2	3	1438.3	0	1438.3	3942	44061	7
806914158	Attrited Customer	38	F	4	Graduate	Married	$40K - $60K	Blue	33	4	3	1	4047	0	4047	2134	44060	9
806917983	Existing Customer	32	F	2	Graduate	Divorced	Unknown	Silver	27	2	3	1	33779	1526	32253	15200	44139	9
806947308	Attrited Customer	40	M	4	Post-Graduate	Married	$60K - $80K	Blue	35	3	4	3	20178	1553	18625	1735	44131	9
806970033	Existing Customer	48	M	3	High School	Unknown	$40K - $60K	Blue	43	2	2	3	1753	1434	319	4588	44149	2
806989008	Existing Customer	30	F	0	High School	Single	Unknown	Blue	25	4	1	2	12917	1157	11760	4108	44140	2
806992533	Existing Customer	49	F	1	Graduate	Married	Less than $40K	Blue	44	2	1	1	8284	797	7487	13092	44141	3
806995683	Existing Customer	61	M	0	Doctorate	Single	$60K - $80K	Blue	56	4	1	3	4783	2517	2266	2870	44142	3
807014583	Existing Customer	31	F	0	Graduate	Divorced	Unknown	Blue	26	3	3	3	1469	0	1469	4331	44143	9
807030858	Existing Customer	51	M	4	High School	Single	$120K +	Blue	46	6	3	3	34516	2274	32242	1795	44144	9
807044958	Existing Customer	34	M	3	High School	Married	$40K - $60K	Blue	29	6	3	3	2937	869	2068	2171	44145	6
807136758	Attrited Customer	58	F	2	High School	Married	Less than $40K	Blue	53	3	0	2	1944	0	1944	2412	44264	9
807137808	Existing Customer	45	M	3	High School	Divorced	$60K - $80K	Blue	40	4	1	2	17576	0	17576	3494	44035	8
807141183	Existing Customer	34	M	1	Graduate	Married	$120K +	Blue	29	4	3	2	14938	1412	13526	1930	44030	2
807149058	Existing Customer	48	F	5	Unknown	Married	Less than $40K	Blue	43	1	1	3	2876	1628	1248	4752	44032	4
807157833	Existing Customer	56	F	4	Uneducated	Single	Unknown	Blue	51	5	1	1	3334	1272	2062	4284	44039	9
807161508	Existing Customer	26	M	1	Unknown	Single	Less than $40K	Blue	20	6	3	2	2590	1748	842	2804	44188	1
807165033	Existing Customer	49	M	3	Post-Graduate	Single	$60K - $80K	Blue	44	3	1	5	15027	0	15027	3533	44033	1
807173358	Existing Customer	56	F	0	Post-Graduate	Married	Less than $40K	Blue	51	4	2	3	3617	878	2739	5416	44085	5
807209808	Existing Customer	48	M	1	High School	Single	$60K - $80K	Blue	40	6	2	2	2319	1630	689	3739	44081	4
807226683	Existing Customer	48	M	3	Unknown	Single	$40K - $60K	Blue	43	6	1	3	5279	1115	4164	1642	44088	2
